Article_ID	WOS_ID	Year	Title	Authors	Addresses	Affiliations
141606	WOS:000745586600001	2022	Adaptation strategies in transnational education: a case study of an australian Master of Health Administration Course offered to chinese managers	Liu, CJ; Wu, QH; Liang, ZM; Karimi, L; Ferrier, JA; Sheats, J; Khalil, H	[Liu, Chaojie; Wu, Qunhong; Karimi, Leila; Ferrier, J. Adamm; Sheats, Jane; Khalil, Hanan] La Trobe Univ, Sch Psychol & Publ Hlth, Melbourne, Vic 3086, Australia; [Wu, Qunhong; Liang, Zhanming] Harbin Med Univ, Sch Hlth Management, Harbin 150081, Heilongjiang, Peoples R China; [Liang, Zhanming] James Cook Univ, Coll Publ Hlth Med & Vet Sci, Townsville, Qld 4811, Australia	La Trobe University; Harbin Medical University; James Cook University
141824	WOS:000733105800001	2022	A Mindfulness-Based Mobile Health (mHealth) Intervention Among Psychologically Distressed University Students in Quarantine During the COVID-19 Pandemic: A Randomized Controlled Trial	Sun, SF; Lin, DH; Goldberg, S; Shen, ZJ; Chen, PJ; Qiao, S; Brewer, J; Loucks, E; Operario, D	[Sun, Shufang; Brewer, Judson; Loucks, Eric; Operario, Don] Brown Univ, Sch Publ Hlth, Dept Behav & Social Sci, 121 South Main St, Providence, RI 02906 USA; [Lin, Danhua; Shen, Zijiao; Chen, Pujing] Beijing Normal Univ, Inst Dev Psychol, Dept Psychol, New Main Bldg,19 Xinjiekouwai St, Beijing 100875, Peoples R China; [Goldberg, Simon] Univ Wisconsin, Dept Counseling Psychol, Coll Educ, Madison, WI 53706 USA; [Qiao, Shan] Univ South Carolina, Dept Hlth Promot Educ & Behav, Arnold Sch Publ Hlth, Columbia, SC 29208 USA	Brown University; Beijing Normal University; University of Wisconsin System; University of Wisconsin Madison; University of South Carolina System; University of South Carolina Columbia
141974	WOS:000826204400004	2022	KNOWLEDGE AND ATTITUDE TOWARDS POLYCYSTIC OVARIAN SYNDROME (PCOS) AMONG MALAYSIAN UNDERGRADUATE FEMALE STUDENTS	Doustjalali, SR; Sabet, NS; Lubnah, BSD; Rebecca, EA; Rufina, MA; Thed, GA; Lin, WM; Linn, NH; Zin, KT; Kumar, SS; Dar, HT; Oo, KT; Wong, RSY; Su, WWL; Ramli, N; Low, S; Yusuf, A; Kyaw, YW; Desa, MNM; Nazmul, MHM; Al-Jashamy, K; Khalar, AT; Hussaini, J	[Doustjalali, Saeid Reza; Sabet, Negar Shafiei; Lubnah, B. S. D.; Rebecca, E. A.; Rufina, M. A.; Thed, G. A.; Lin, Wai Ma; Linn, Nyan Htain; Zin, Khin Thant; Kumar, S. Saravana; Dar, Hlaing Thaw; Oo, Khin Thane; Wong, Rebecca S. Y.; Su, W. W. L.; Ramli, Noraasyikin; Low, Shushan; Yusuf, Ahmad; Kyaw, Ye Wint] SEGi Univ, Fac Med, Kota Damansara, Selangor, Malaysia; [Desa, Mohd Nasir Mohd] Univ Putra Malaysia UPM, Fac Med & Hlth Sci, Dept Biomed Sci, Serdang 43400, Selangor, Malaysia; [Nazmul, M. H. M.] MAHSA Univ, Fac Med Biosci & Nursing, Saujana Putra Campus, Jenjarom, Selangor, Malaysia; [Al-Jashamy, Karim] Bilad Alrafidain Univ Coll, Baghdad, Iraq; [Khalar, Ahmad Taha] Chengdu Univ, Coll Nursing, Coll Basic Med, Chengdu, Sichuan, Peoples R China; [Hussaini, Jamal] Univ Teknol MARA UiTM, Inst Pathol Lab & Forens Med L PPerForM, Sungai Buloh, Selangor, Malaysia; [Hussaini, Jamal] Univ Teknol MARA UiTM, Fac Med, Sungai Buloh, Selangor, Malaysia	SEGi University; Universiti Putra Malaysia; Mahsa University; Chengdu University
142013	WOS:000778624100021	2022	Evidence based practice competence of future traditional Chinese medicine nurses: A cross-sectional online study	Zhou, F; Lv, YP; Zhao, JQ	[Zhou, Fen; Lv, Yunpeng] Beijing Univ Chinese Med, Sch Nursing, Beijing, Peoples R China; [Zhou, Fen] Beijing Univ Chinese Med, Collaborating Ctr, Joanna Briggs Inst, Beijing, Peoples R China; [Zhao, Junqiang] Univ Ottawa, Fac Hlth Sci, Sch Nursing, Ottawa, ON, Canada; [Zhou, Fen; Lv, Yunpeng] Beijing Univ Chinese Med, 11 North 3rd Ring East Rd, Beijing 100029, Peoples R China; [Zhao, Junqiang] 451 Smyth Rd, Ottawa, ON K1H 8M5, Canada	Beijing University of Chinese Medicine; Beijing University of Chinese Medicine; University of Ottawa; Beijing University of Chinese Medicine
142014	WOS:000776623400001	2022	High prevalence and risk factors of dropout intention among Chinese medical postgraduates	Peng, P; Yang, WF; Liu, YH; Chen, SB; Wang, YF; Yang, Q; Wang, X; Li, MN; Wang, YY; Hao, YZ; He, L; Wang, QN; Zhang, JH; Ma, YJ; He, HY; Zhou, YN; Long, J; Qi, C; Tang, YY; Liao, YH; Tang, JS; Wu, QX; Liu, TQ	[Peng, Pu; Liu, Yueheng; Chen, Shubao; Wang, Yunfei; Yang, Qian; Wang, Xin; Li, Manyun; Wang, Yingying; Hao, Yuzhu; He, Li; Wang, Qianjin; Zhang, Junhong; Ma, Yuejiao; Zhou, Yanan; Wu, Qiuxia; Liu, Tieqiao] Cent South Univ, Natl Clin Res Ctr Mental Disorders, Changsha 410011, Hunan, Peoples R China; [Peng, Pu; Liu, Yueheng; Chen, Shubao; Wang, Yunfei; Yang, Qian; Wang, Xin; Li, Manyun; Wang, Yingying; Hao, Yuzhu; He, Li; Wang, Qianjin; Zhang, Junhong; Ma, Yuejiao; Zhou, Yanan; Wu, Qiuxia; Liu, Tieqiao] Cent South Univ, Dept Psychiat, Xiangya Hosp 2, Changsha 410011, Hunan, Peoples R China; [Yang, Winson Fuzun] Texas Tech Univ, Dept Psychol Sci, Lubbock, TX 79409 USA; [He, Haoyu] Hunan First Normol Univ, Coll Educ, Dept Psychol, Changsha, Peoples R China; [Zhou, Yanan] Hunan Second Peoples Hosp, Hunan Brain Hosp, Dept Psychiat, Changsha, Peoples R China; [Long, Jiang] Shanghai Jiao Tong Univ, Sch Med, Inst Mental Hlth Management SJTU CHDI, Shanghai Mental Hlth Ctr, Shanghai, Peoples R China; [Qi, Chang] Zhejiang Prov Peoples Hosp, Peoples Hosp, Hangzhou Med Coll, Dept Psychiat, Hangzhou, Zhejiang, Peoples R China; [Tang, Yi-Yuan] Arizona State Univ, Coll Hlth Solut, Phoenix, AZ USA; [Liao, Yanhui; Tang, Jinsong] Zhejiang Univ, Sch Med, Sir Run Run Shaw Hosp, Dept Psychiat, Hangzhou, Zhejiang, Peoples R China	Central South University; Central South University; Texas Tech University System; Texas Tech University; Shanghai Jiao Tong University; Hangzhou Medical College; Zhejiang Provincial People's Hospital; Arizona State University; Arizona State University-Downtown Phoenix; Zhejiang University
142083	WOS:000884735600003	2022	Effectiveness comparison between blended learning of histology practical in flipped physical classrooms and flipped virtual classrooms for MBBS students	Zhong, JJ; Li, ZJ; Hu, XY; Wang, LL; Chen, YY	[Zhong, Jinjie] Zhejiang Univ, Med Educ Res Ctr, Sch Med, Dept Basic Med Sci, Yuhangtang Rd 866, Hangzhou 310058, Peoples R China; [Zhong, Jinjie; Li, Zhongjie; Wang, Linlin; Chen, Yingying] Zhejiang Univ, Sch Med, Dept Basic Med Sci, Hangzhou 310058, Peoples R China; [Hu, Xinyang] Univ Manchester, Sch Environm Educ & Dev, Manchester Inst Educ, Manchester M13 9PL, Lancs, England	Zhejiang University; Zhejiang University; University of Manchester
142232	WOS:000575614000001	2022	From ICT availability to student science achievement: mediation effects of ICT psychological need satisfactions and interest across genders	Li, SQ; Liu, XF; Tripp, J; Yang, Y	[Li, Siqi] Beijing Normal Univ, Res Inst Sci Educ, Beijing 100875, Peoples R China; [Li, Siqi] Beijing Normal Univ, Coll Educ Future, Zhuhai, Guangdong, Peoples R China; [Liu, Xiufeng; Tripp, Jennifer] SUNY Buffalo, Dept Learning & Instruct, Buffalo, NY USA	Beijing Normal University; Beijing Normal University; State University of New York (SUNY) System; University at Buffalo, SUNY
142261	WOS:000747908100031	2022	The effect of ISBARR on knowledge of and attitudes about interprofessional communication skills among Chinese undergraduate nursing students	Wang, WW; Shen, J; Greene, WB; Ren, DAX; Sherwood, P	[Wang, Weiwen; Sherwood, Paula] Univ Pittsburgh, Sch Nursing, Dept Acute & Tertiary Care, 3500 Victoria St,336 Victoria Bldg, Pittsburgh, PA 15261 USA; [Shen, Juan] Suzhou Vocat Hlth Collage, Nursing Dept, Suzhou 215000, Jiangsu, Peoples R China; [Greene, W. Brian] Univ Pittsburgh, Sch Nursing, 3500 Victoria St,225 Victoria Hall, Pittsburgh, PA 15261 USA; [Ren, Dianxu] Univ Pittsburgh, Sch Nursing, Dept Hlth & Community Syst, 3500 Victoria St,360 Victoria Bldg, Pittsburgh, PA 15261 USA	Pennsylvania Commonwealth System of Higher Education (PCSHE); University of Pittsburgh; Suzhou Vocational Health College; Pennsylvania Commonwealth System of Higher Education (PCSHE); University of Pittsburgh; Pennsylvania Commonwealth System of Higher Education (PCSHE); University of Pittsburgh
142348	WOS:000813831300001	2022	Competence and autonomous motivation as motivational predictors of college students' mathematics achievement: from the perspective of self-determination theory	Wang, C; Cho, HJ; Wiles, B; Moss, JD; Bonem, EM; Li, Q; Lu, YH; Levesque-Bristol, C	[Wang, Cong; Cho, Hyun Jin; Bonem, Emily M.; Levesque-Bristol, Chantal] Purdue Univ, Ctr Instruct Excellence, W Lafayette, IN 47907 USA; [Wang, Cong] Univ Michigan, Dept Psychol, Ann Arbor, MI 48109 USA; [Wiles, Benjamin] Clemson Univ, Inst Effectiveness, Clemson, SC USA; [Moss, Jennifer D.] Emporia State Univ, Dept Psychol, Emporia, KS USA; [Li, Qian] Wenzhou Kean Univ, Dept Psychol, Wenzhou, Zhejiang, Peoples R China; [Lu, Yaheng] Purdue Univ, Dept Educ Studies, W Lafayette, IN USA	Purdue University System; Purdue University; University of Michigan System; University of Michigan; Clemson University; Wenzhou-Kean University; Purdue University System; Purdue University
142395	WOS:000823233200001	2022	The association between medical student research engagement with learning outcomes	Zhang, GY; Wu, HB; Xie, AN; Cheng, HQ	[Zhang, Guoyang] Maastricht Univ, Fac Hlth Med & Life Sci, Sch Hlth Profess Educ, Maastricht, Netherlands; [Wu, Hongbin; Xie, A'Na; Cheng, Huaqin] Peking Univ, Natl Ctr Hlth Profess Educ Dev, Beijing 100191, Peoples R China; [Wu, Hongbin; Xie, A'Na; Cheng, Huaqin] Peking Univ, Inst Med Educ, Beijing, Peoples R China; [Wu, Hongbin] Fourth Affiliated Hosp, Hangzhou, Zhejiang, Peoples R China	Maastricht University; Peking University; Peking University
142628	WOS:000878798400001	2022	From theory to practice: Understanding the long-term impact of an L2 writing education course on writing teachers	Yu, SL; Zhang, YR; Liu, CH; Lee, I	[Yu, Shulin; Zhang, Yiran] Univ Macau, Taipa, Macau, Peoples R China; [Liu, Chunhong] Simon Fraser Univ, Burnaby, BC, Canada; [Lee, Icy] Chinese Univ Hong Kong, Hong Kong	University of Macau; Simon Fraser University; Chinese University of Hong Kong
142885	WOS:000738169500001	2022	Transfer and unlearning of topic prominence by Chinese learners of English	Chang, H; Xu, LL	[Chang, Hui] Shanghai Jiao Tong Univ, Sch Foreign Languages, Shanghai, Peoples R China; [Xu, Lilong] Univ Cambridge, Fac Asian & Middle Eastern Studies, Cambridge, England	Shanghai Jiao Tong University; University of Cambridge
143357	WOS:000824578300031	2022	Using a mediating model of death attitude and meaning in life to understand nursing students attitude about hospice care	Yu, H; Sun, CY; Xie, LF; Wang, L; Song, JY; Zhu, Y; Xiao, R; Lowe, S; Bentley, R; Zhou, DY	[Yu, Huan; Xie, Lunfang; Wang, Lu] Anhui Med Univ, Sch Nursing, Fei Cui Rd 15, Hefei 230032, Anhui, Peoples R China; [Sun, Chenyu] AMITA Hlth St Joseph Hosp Chicago, 2900 N Lake Shore Dr, Chicago, IL 60657 USA; [Song, Jiangyan] Anhui Med Univ, Clin Med Coll, Dept Nursing, Hefei 230032, Peoples R China; [Zhu, Yu] Anhui Univ Chinese Med, Sch Nursing, Hefei 230012, Anhui, Peoples R China; [Xiao, Rui] Yingshan Cty Peoples Hosp, Intens Care Unit, Yingshan 637700, Sichuan, Peoples R China; [Lowe, Scott; Bentley, Rachel] Kansas City Univ, Coll Osteopath Med, Kansas City, MO 64106 USA; [Zhou, Danye] Massachusetts Coll Pharm & Hlth Sci, Sch Nursing, Boston, MA 02115 USA	Anhui Medical University; Anhui Medical University; Anhui University of Chinese Medicine; Kansas City University
143888	WOS:000766640400002	2022	Theoretical model and quantitative assessment of scientific thinking and reasoning	Bao, L; Koenig, K; Xiao, Y; Fritchman, J; Zhou, SN; Chen, C	[Bao, Lei; Fritchman, Joseph] Ohio State Univ, Dept Phys, 174 W 18th Ave, Columbus, OH 43210 USA; [Koenig, Kathleen] Univ Cincinnati, Dept Phys, Cincinnati, OH 45220 USA; [Xiao, Yang; Zhou, Shaona] South China Normal Univ, Sch Phys & Telecommun Engn, Guangzhou 510006, Guangdong, Peoples R China; [Chen, Cheng] Jimei Univ, Teachers Coll, Xiamen 361021, Fujian, Peoples R China	University System of Ohio; Ohio State University; University System of Ohio; University of Cincinnati; South China Normal University; Jimei University
144115	WOS:000807350200001	2022	Integration of recent developments in transient heat conduction and mass transfer for solid sphere into teaching	Wang, SG; Jiang, S; Ma, ZJ; Wang, JH; Zhao, JL; Zhang, TF; Wu, XZ; Duanmu, L	[Wang, Shugang; Wang, Jihong; Zhao, Jinling; Zhang, Tengfei; Wu, Xiaozhou; Duanmu, Lin] Dalian Univ Technol, Fac Infrastruct Engn, 2 Linggong Rd, Dalian 116024, Liaoning, Peoples R China; [Jiang, Shuang] Dalian Minzu Univ, Coll Civil Engn, Dalian, Peoples R China; [Ma, Zhenjun] Univ Wollongong, Sustainable Bldg Res Ctr SBRC, Wollongong, NSW, Australia	Dalian University of Technology; Dalian Minzu University; University of Wollongong
144455	WOS:000733082500001	2022	Unidirectional or Inclusive International Education? An Analysis of Discourses From US International Student Services Office Websites	Wang, XX; Sun, WY	[Wang, Xinxin] Fudan Univ, Inst Higher Educ, 220 Handan Rd, Shanghai 200433, Peoples R China; [Sun, Wenyang] Univ Utah, Dept Educ Culture & Soc, Salt Lake City, UT USA	Fudan University; Utah System of Higher Education; University of Utah
144663	WOS:000592557700001	2022	Physics Identity of Chinese Students Before and After Gaokao: the Effect of High-Stake Testing	Wang, JL; Li, QQ; Luo, Y	[Wang, Jianlan] Texas Tech Univ, Coll Educ, 3008 18th St, Lubbock, TX 79409 USA; [Li, Qiqi; Luo, Ying] Beijing Normal Univ, Dept Phys, Beijing, Peoples R China	Texas Tech University System; Texas Tech University; Beijing Normal University
144709	WOS:000831549100001	2022	Virtual Simulation Guiding High-Risk Undergraduate Experiments about Chemical Synthesis of MoS2 Monolayers via a Schlenk Line	Li, BL; Peng, LY; Gong, CB; Chen, JR; Zou, HL; Luo, HQ; Li, NB	[Peng, Liyu] UCL, UCL Inst Educ, London WC1H 0AL, England; [Li, Bang Lin; Gong, Cheng-Bin; Chen, Jing Rong; Zou, Hao Lin; Luo, Hong Qun; Li, Nian Bing] Southwest Univ, Sch Chem & Chem Engn, Key Lab Luminescence Anal & Mol Sensing, Minist Educ, Chongqing 400715, Peoples R China	University of London; University College London; UCL Institute of Education; Southwest University - China
144785	WOS:000705755400001	2022	Improving EFL students' text revision with the Self-Regulated Strategy Development (SRSD) model	Chen, J; Zhang, LJ; Parr, JM	[Chen, Jing] Huazhong Agr Univ, Coll Foreign Languages, Wuhan, Peoples R China; [Zhang, Lawrence Jun; Parr, Judy M.] Univ Auckland, Fac Educ & Social Work, Sch Curriculum & Pedag, Private Bag 92601,Symonds St, Auckland 1150, New Zealand	Huazhong Agricultural University; University of Auckland
145081	WOS:000703360400001	2022	Is group work beneficial for producing creative designs in STEM design education?	Han, J; Park, D; Hua, M; Childs, PRN	[Han, Ji] Univ Liverpool, Sch Engn, Liverpool L69 3BX, Merseyside, England; [Park, Dongmyung] Incheon Natl Univ, Div Design, Incheon 22012, South Korea; [Hua, Min] Shanghai Jiao Tong Univ, USC SJTU Inst Cultural & Creat Ind, Shanghai 200240, Peoples R China; [Childs, Peter R. N.] Imperial Coll London, Dyson Sch Design Engn, London SW7 2DB, England	University of Liverpool; Incheon National University; Shanghai Jiao Tong University; Imperial College London
145132	WOS:000805448100006	2022	Large scale analytics of global and regional MOOC providers: Differences in learners' demographics, preferences, and perceptions	Ruipérez-Valiente, JA; Staubitz, T; Jenner, M; Halawa, S; Zhang, JY; Despujol, I; Maldonado-Mahauad, J; Montoro, G; Peffer, M; Rohloff, T; Lane, J; Turro, C; Li, XT; Pérez-Sanagustín, M; Reich, J	[Ruiperez-Valiente, Jose A.] Univ Murcia, Murcia, Spain; [Ruiperez-Valiente, Jose A.; Reich, Justin] MIT, 77 Massachusetts Ave, Cambridge, MA 02139 USA; [Staubitz, Thomas; Rohloff, Tobias] Hasso Plattner Inst, Potsdam, Germany; [Jenner, Matt] FutureLearn, London, England; [Halawa, Sherif] Edraak, Amman, Jordan; [Zhang, Jiayin] Tsinghua Univ, Beijing, Peoples R China; [Despujol, Ignacio; Turro, Carlos] Univ Politecn Valencia, Valencia, Spain; [Maldonado-Mahauad, Jorge; Perez-Sanagustin, Mar] Pontificia Univ Catolica Chile, Santiago, Chile; [Maldonado-Mahauad, Jorge] Univ Cuenca, Cuenca, Ecuador; [Montoro, German] Univ Autonoma Madrid, Madrid, Spain; [Peffer, Melanie; Lane, Jenny] Univ Colorado, Boulder, CO 80309 USA; [Li, Xitong] HEC Paris, Jouy En Josas, France; [Perez-Sanagustin, Mar] Univ Paul Sabatier Toulouse III, Toulouse, France; [Perez-Sanagustin, Mar] Inst Rech Informat Toulouse IRIT, Toulouse, France	University of Murcia; Massachusetts Institute of Technology (MIT); University of Potsdam; Tsinghua University; Universitat Politecnica de Valencia; Pontificia Universidad Catolica de Chile; Universidad de Cuenca; Autonomous University of Madrid; University of Colorado System; University of Colorado Boulder; Hautes Etudes Commerciales (HEC) Paris; Universite de Toulouse; Universite Toulouse III - Paul Sabatier; Universite de Toulouse; Universite Federale Toulouse Midi-Pyrenees (ComUE); Universite Toulouse III - Paul Sabatier; Institut National Polytechnique de Toulouse; Universite Toulouse 1 Capitole; Universite de Toulouse - Jean Jaures; Centre National de la Recherche Scientifique (CNRS)
